Time (s),Channel 1 (V),Channel 2 (V)
0.0009814999999999997,0.5149024430333209,1.948466711188166
0.0009840000000000005,0.5178858719257023,1.949808868961393
0.0009864999999999995,0.5205378087189302,1.950479947848006
0.0009890000000000003,0.5231897455121581,1.951822105621233
0.0009914999999999993,0.5261731744045381,1.954170881724379
0.0009940000000000001,0.5288251111977673,1.954841960610993
0.0009964999999999991,0.5318085400901474,1.956519657827526
0.0009989999999999999,0.5337974926850696,1.957861815600754
0.001001500000000001,0.5364494294782989,1.958868433930674
0.001004,0.5394328583706789,1.959539512817287
0.0010065,0.5417533030647533,1.961217210033821
0.001008999999999999,0.5450682240562882,1.963230446693661
0.0010115,0.5473886687503625,1.963565986136967
0.001013999999999999,0.5500406055435892,1.964908143910194
0.0010165,0.5516980660393579,1.965243683353501
0.001019000000000001,0.5546814949317405,1.966585841126729
0.0010215,0.5573334317249671,1.968263538343261
0.001024000000000001,0.5603168606173501,1.968934617229875
0.0010265,0.5636317816088834,1.970612314446408
0.001029,0.5662837184021112,1.971283393333022
0.001031499999999999,0.5679411788978787,1.971954472219635
0.001034,0.5705931156911066,1.972961090549555
0.001036499999999999,0.5729135603851798,1.973967708879475
0.001039,0.5758969892775624,1.975309866652702
0.001041500000000001,0.5788804181699448,1.976316484982622
0.001044,0.5812008628640181,1.976652024425929
0.001046500000000001,0.5835213075580933,1.977658642755849
0.001049,0.5851787680538599,1.978329721642462
0.0010515,0.5884936890453948,1.978665261085769
0.001053999999999999,0.5911456258386215,1.980007418858995
0.0010565,0.5934660705326971,1.980678497745609
0.001058999999999999,0.5961180073259238,1.982356194962142
0.0010615,0.5987699441191529,1.982356194962143
0.001064000000000001,0.6010903888132282,1.983027273848756
0.0010665,0.6030793414081482,1.983362813292063
0.001069000000000001,0.6057312782013761,1.984369431621983
0.0010715,0.6083832149946039,1.985040510508596
0.001074,0.6107036596886783,1.98571158939521
0.001076499999999999,0.6136870885810584,1.986382668281823
0.001079,0.6160075332751341,1.98671820772513
0.001081499999999999,0.6173335016717475,1.987053747168436
0.001084,0.619985438464976,1.987389286611743
0.001086500000000001,0.6226373752582051,1.988060365498357
0.001089,0.6252893120514317,1.989402523271583
0.0010915,0.6282727409438131,1.989066983828277
0.001093999999999999,0.6302616935387341,1.98973806271489
0.0010965,0.6332451224311154,1.990073602158197
0.001098999999999999,0.6345710908277288,1.990073602158197
0.0011015,0.6378860118192642,1.991080220488117
0.001104000000000001,0.6392119802158793,1.990409141601504
0.0011065,0.6418639170091061,1.991080220488117
0.001109000000000001,0.6451788380006415,1.992422378261343
0.0011115,0.6465048063972548,1.991415759931424
0.001114,0.6488252510913293,1.992422378261344
0.001116499999999999,0.6511456957854036,1.99275791770465
0.001119,0.653466140479478,1.992086838818037
0.001121499999999999,0.6564495693718581,1.993093457147957
0.001124,0.6587700140659338,1.992422378261344
0.001126500000000001,0.6614219508591626,1.99275791770465
0.001129,0.6634109034540826,1.99275791770465
0.001131500000000001,0.6647368718506976,1.99275791770465
0.001134,0.667057316544771,1.992422378261344
0.0011365,0.6697092533379988,1.992086838818037
0.001138999999999999,0.6720296980320721,1.992086838818037
0.0011415,0.6746816348253011,1.992422378261344
0.001143999999999999,0.6770020795193744,1.992422378261344
0.0011465,0.6796540163126034,1.99275791770465
0.001149000000000001,0.6813114768083717,1.992422378261343
0.0011515,0.6833004294032917,1.992086838818037
0.001154000000000001,0.6859523661965197,1.992422378261344
0.0011565,0.6879413187914406,1.992086838818037
0.001159,0.6902617634855149,1.991415759931424
0.001161499999999999,0.6925822081795883,1.991415759931424
0.001164,0.6945711607745103,1.99175129937473
0.001166499999999999,0.6965601133694302,1.991415759931424
0.001169,0.6985490659643521,1.99074468104481
0.001171500000000001,0.7012010027575812,1.990073602158197
0.001174,0.7038529395508079,1.99074468104481
0.0011765,0.7051789079474218,1.989066983828277
0.001178999999999999,0.7074993526414962,1.989066983828277
0.0011815,0.7091568131372636,1.989066983828277
0.001183999999999999,0.7118087499304903,1.988395904941664
0.0011865,0.7137977025254124,1.98772482605505
0.001189000000000001,0.716118147219488,1.987053747168436
0.0011915,0.7184385919135613,1.98671820772513
0.001194000000000001,0.7204275445084829,1.985711589395209
0.0011965,0.7220850050042495,1.985376049951903
0.001199,0.723742465500017,1.98470497106529
0.001201499999999999,0.7260629101940914,1.984033892178676
0.001204,0.7287148469873194,1.982691734405449
0.001206499999999999,0.730372307483086,1.982356194962143
0.001209,0.7330242442763146,1.982020655518836
0.001211500000000001,0.7346817047720826,1.981014037188916
0.001214,0.736007673168696,1.981349576632222
0.001216500000000001,0.7383281178627713,1.980342958302302
0.001219,0.7403170704576914,1.979000800529076
0.0012215,0.7429690072509192,1.978329721642462
0.001223999999999999,0.7446264677466858,1.977323103312543
0.0012265,0.746283928242454,1.976987563869235
0.001228999999999999,0.7482728808373741,1.975645406096009
0.0012315,0.7499303413331424,1.974638787766088
0.001234000000000001,0.7522507860272176,1.973967708879474
0.0012365,0.7539082465229843,1.972625551106248
0.001239000000000001,0.7562286912170586,1.971954472219635
0.0012415,0.7582176438119795,1.970612314446408
0.001244,0.7602065964069005,1.969605696116488
0.001246499999999999,0.7615325648035138,1.968934617229875
0.001249,0.7631900252992818,1.967927998899955
0.001251499999999999,0.7651789778942019,1.967256920013341
0.001254,0.7674994225882772,1.965579222796808
0.001256500000000001,0.7691568830840455,1.963901525580274
0.001259,0.7711458356789656,1.962894907250354
0.0012615,0.7734662803730399,1.962223828363741
0.001263999999999999,0.7737977724721934,1.960881670590514
0.0012665,0.7757867250671143,1.959875052260594
0.001268999999999999,0.7781071697611875,1.958532894487368
0.0012715,0.7800961223561096,1.956855197270833
0.001274000000000001,0.7817535828518781,1.955513039497606
0.0012765,0.7840740275459515,1.953835342281073
0.001279000000000001,0.7857314880417194,1.953164263394459
0.0012815,0.7870574564383328,1.95215764506454
0.001284,0.7890464090332537,1.950479947848006
0.001286499999999999,0.7907038695290212,1.949137790074779
0.001289,0.7920298379256351,1.947795632301553
0.001291499999999999,0.7940187905205551,1.945782395641713
0.001294,0.796007743115477,1.944104698425179
0.001296500000000001,0.7970022194129383,1.943433619538565
0.001299,0.7989911720078583,1.941420382878725
0.001301500000000001,0.8006486325036266,1.940078225105498
0.001304,0.8026375850985467,1.938064988445658
0.0013065,0.8042950455943141,1.936722830672432
0.001308999999999999,0.8066154902883874,1.935045133455899
0.0013115,0.8079414586850024,1.933367436239364
0.001313999999999999,0.8092674270816158,1.932025278466138
0.0013165,0.8109248875773838,1.930012041806298
0.001319000000000001,0.8122508559739985,1.927998805146457
0.0013215,0.8139083164697651,1.926321107929924
0.001324000000000001,0.8158972690646861,1.92464341071339
0.0013265,0.8175547295604535,1.923301252940164
0.001329,0.8192121900562209,1.921288016280323
0.001331499999999999,0.820206666353681,1.919610319063791
0.001334,0.8221956189486023,1.917932621847256
0.001336499999999999,0.8238530794443689,1.914912766857497
0.001339,0.8251790478409837,1.913570609084269
0.001341500000000001,0.8265050162375984,1.911557372424428
0.001344,0.8281624767333651,1.909208596321282
0.0013465,0.8298199372291325,1.908201977991362
0.001349,0.8308144135265929,1.906188741331522
0.0013515,0.8324718740223603,1.903504425785068
0.001353999999999999,0.8344608266172804,1.902162268011842
0.0013565,0.8357867950138952,1.899813491908695
0.001359000000000001,0.8374442555096631,1.896793636918934
0.0013615,0.8384387318071231,1.895451479145708
0.001364000000000001,0.8397647002037378,1.894444860815786
0.0013665,0.8414221606995045,1.891760545269334
0.001369,0.842416636996965,1.888405150836267
0.001371499999999999,0.8440740974927324,1.886391914176427
0.001374,0.8460630500876533,1.884714216959893
0.001376499999999999,0.8473890184842667,1.882365440856747
0.001379,0.8483834947817277,1.880016664753599
0.001381500000000001,0.8500409552774959,1.878003428093759
0.001384,0.8516984157732626,1.876325730877226
0.001386500000000001,0.8526928920707234,1.872970336444157
0.001389,0.8536873683681835,1.870286020897705
0.0013915,0.8553448288639509,1.867601705351251
0.001393999999999999,0.8570022893597183,1.866259547578025
0.0013965,0.8576652735580254,1.863575232031571
0.001398999999999999,0.8586597498554853,1.860890916485119
0.0014015,0.8606487024504067,1.859213219268584
0.001404000000000001,0.8623061629461747,1.856193364278823
0.0014065,0.863632131342788,1.85350904873237
0.001409000000000001,0.8639636234419416,1.850824733185916
0.0014115,0.865621083937709,1.848140417639463
0.001414,0.8662840681360159,1.845456102093009
0.001416499999999999,0.8679415286317825,1.843107325989864
0.001419,0.8692674970283973,1.840423010443409
0.001421499999999999,0.8705934654250107,1.83740315545365
0.001424,0.8722509259207787,1.834383300463888
0.001426500000000001,0.8739083864165461,1.833041142690661
0.001429,0.8739083864165461,1.831027906030821
0.0014315,0.87523435481316,1.827001432711141
0.001434,0.875897339011467,1.824317117164687
0.0014365,0.877886291606388,1.821632801618234
0.001438999999999999,0.8788807679038479,1.818612946628475
0.0014415,0.8798752442013088,1.81592863108202
0.001444000000000001,0.8815327046970767,1.813579854978872
0.0014465,0.8825271809945368,1.810895539432419
0.001449000000000001,0.883853149391151,1.807875684442657
0.0014515,0.8845161335894577,1.804184750566285
0.001454,0.8858421019860716,1.801164895576525
0.001456499999999999,0.8861735940852251,1.797809501143458
0.001459,0.8871680703826855,1.795460725040311
0.001461499999999999,0.8888255308784522,1.793111948937165
0.001464,0.8891570229776065,1.789756554504097
0.001466500000000001,0.8901514992750676,1.786401160071028
0.001469,0.8918089597708343,1.782710226194657
0.001471500000000001,0.8928034360682954,1.780025910648201
0.001474,0.8941294044649087,1.777006055658443
0.0014765,0.8951238807623692,1.773986200668682
0.001478999999999999,0.8954553728615227,1.771301885122229
0.0014815,0.8964498491589832,1.768282030132468
0.001483999999999999,0.8971128333572898,1.764926635699403
0.0014865,0.8984388017539041,1.761571241266334
0.001489000000000001,0.8991017859522116,1.758215846833266
0.0014915,0.9004277543488249,1.754524912956894
0.001494000000000001,0.9014222306462855,1.75184059741044
0.0014965,0.9020852148445924,1.748149663534067
0.001499,0.9034111832412064,1.745465347987613
0.001501499999999999,0.9037426753403597,1.741774414111241
0.001504,0.9047371516378203,1.738754559121479
0.001506499999999999,0.9054001358361269,1.7347280858018
0.001509,0.9060631200344342,1.731037151925425
0.001511500000000001,0.907720580530202,1.729023915265583
0.001514,0.9083835647285087,1.724997441945904
0.0015165,0.9083835647285087,1.72130650806953
0.001519,0.9097095331251226,1.71728003474985
0.0015215,0.910704009422583,1.71426017976009
0.001523999999999999,0.9113669936208897,1.710233706440411
0.0015265,0.9120299778191969,1.707213851450649
0.001528999999999999,0.9126929620175036,1.70419399646089
0.0015315,0.9136874383149645,1.700167523141209
0.001534000000000001,0.9140189304141182,1.69681212870814
0.0015365,0.9146819146124249,1.693121194831768
0.001539,0.9156763909098853,1.688759182068781
0.001541499999999999,0.9166708672073458,1.685068248192407
0.001544,0.9179968356039597,1.682048393202647
0.001546499999999999,0.9179968356039597,1.678357459326275
0.001549,0.9189913119014201,1.673995446563286
0.001551500000000001,0.9189913119014202,1.670640052130217
0.001554,0.9193228040005736,1.665606960480619
0.001556500000000001,0.9203172802980345,1.662587105490857
0.001559,0.9209802644963411,1.659231711057791
0.0015615,0.9209802644963411,1.656211856068031
0.001563999999999999,0.9216432486946481,1.65218538274835
0.0015665,0.922306232892955,1.647823369985363
0.001568999999999999,0.9229692170912617,1.643461357222378
0.0015715,0.9233007091904155,1.639434883902696
0.001574000000000001,0.9246266775870295,1.634737331696401
0.0015765,0.9249581696861829,1.632053016149948
0.001579000000000001,0.9252896617853364,1.628362082273575
0.0015815,0.9252896617853364,1.624335608953894
0.001584,0.9266156301819504,1.620309135634214
0.001586499999999999,0.9269471222811038,1.615611583427922
0.001589,0.9269471222811039,1.611249570664933
0.001591499999999999,0.9279415985785638,1.607223097345255
0.001594,0.9282730906777178,1.604538781798799
0.001596500000000001,0.9282730906777181,1.60017676903581
0.001599,0.9289360748760248,1.595143677386212
0.0016015,0.9295990590743317,1.590781664623224
0.001604,0.9299305511734852,1.586419651860237
0.0016065,0.9309250274709456,1.582728717983864
0.001608999999999999,0.9315880116692523,1.579037784107492
0.0016115,0.9315880116692526,1.575682389674423
0.001613999999999999,0.930925027470946,1.570313758581518
0.0016165,0.9319195037684062,1.565951745818529
0.001619000000000001,0.9322509958675597,1.561925272498846
0.0016215,0.9322509958675597,1.556892180849248
0.001624,0.9325824879667131,1.551859089199647
0.001626499999999999,0.9335769642641736,1.549174773653194
0.001629,0.9339084563633271,1.545148300333513
0.001631499999999999,0.9339084563633271,1.540786287570528
0.001634,0.934571440561634,1.536088735364233
0.001636500000000001,0.9345714405616344,1.531726722601243
0.001639,0.9355659168590945,1.526693630951645
0.001641500000000001,0.9349029326607878,1.522331618188656
0.001644,0.9355659168590945,1.519311763198897
0.0016465,0.935234424759941,1.51394313210599
0.001648999999999999,0.935234424759941,1.50891004045639
0.0016515,0.9355659168590945,1.503876948806789
0.001653999999999999,0.9358974089582478,1.499514936043804
0.0016565,0.9365603931565549,1.495488462724122
0.001659000000000001,0.9368918852557083,1.49045537107452
0.0016615,0.9365603931565549,1.486764437198148
0.001664000000000001,0.9368918852557085,1.482066884991852
0.0016665,0.9372233773548619,1.47736933278556
0.001669,0.9372233773548619,1.47233624113596
0.001671499999999999,0.9375548694540152,1.467638688929668
0.001674,0.9375548694540153,1.461934518393452
0.001676499999999999,0.9375548694540153,1.459250202846999
0.001679,0.9375548694540153,1.454888190084011
0.001681500000000001,0.9378863615531687,1.448848480104488
0.001684,0.9375548694540153,1.443479849011583
0.0016865,0.9378863615531688,1.439117836248596
0.001689,0.9382178536523224,1.434755823485609
0.0016915,0.9375548694540153,1.430058271279316
0.001693999999999999,0.9375548694540153,1.426031797959637
0.0016965,0.9375548694540153,1.420663166866728
0.001698999999999999,0.9378863615531687,1.416301154103743
0.0017015,0.9375548694540153,1.41026144412422
0.001704000000000001,0.9375548694540154,1.404892813031311
0.0017065,0.9378863615531688,1.399524181938406
0.001709,0.9378863615531688,1.395497708618725
0.001711499999999999,0.9378863615531688,1.392477853628965
0.001714,0.9372233773548619,1.386102604206138
0.001716499999999999,0.9372233773548619,1.38106951255654
0.001719,0.9375548694540153,1.376036420906937
0.001721500000000001,0.9372233773548616,1.370332250370721
0.001724,0.9365603931565549,1.365299158721123
0.001726500000000001,0.9372233773548618,1.361943764288053
0.001729,0.9368918852557084,1.356910672638455
0.0017315,0.9362289010574014,1.351877580988855
0.001733999999999999,0.9362289010574014,1.345166792122721
0.0017365,0.9362289010574014,1.340469239916427
0.001738999999999999,0.9355659168590948,1.334429529936909
0.0017415,0.9358974089582479,1.330403056617226
0.001744000000000001,0.9355659168590942,1.326712122740849
